OmekaID,cidoc-crm:P149_is_identified_by,GED_ID,cidoc-crm:P48_has_preferred_identifier,cidoc-crm:P131_is_identified_by,nameFamily,foaf:membershipClass,namesGiven,cidoc-crm:P27i_was_origin_of,foaf:gender,,cidoc-crm:P4_has_time-span,dob,dob_ante,dob_post,dod,dod_ante,dod_post,VIAF,religion,status,ethnicity
24742,c678b228-d61b-401a-9efd-c911f86f7be8,P2586,Maddalena Lomellini ,Maddalena Lomellini q. Lorenzo,Lomellini,nobiles,Maddalena,,female,,–,,,,,,,,Christian,,
24743,5594f1b7-5fee-40fa-bbb6-785db7be8fb2,P43,Maddalena Lomellini ,Maddalena Lomellini q. Antonio,Lomellini,nobiles,Maddalena,,female,,1459–1487,,1459,,,,1487,,Christian,,
24744,58482074-3e4c-45a7-872e-3138238c0896,P598,Maddalena Lomellini ,Maddalena Lomellini q. Galeotto,Lomellini,nobiles,Maddalena,,female,,–1463,,,,,,1463,,Christian,,
24745,3b9b92b9-0d16-40cc-b85d-44219ee2f9db,P711,Maddalena Lomellini ,Maddalena Lomellini q. Giacomo,Lomellini,nobiles,Maddalena,,female,,–1528,,,,,,1528,,Christian,,
24746,7b047f84-0b6a-4488-b823-58b94ffeb417,P810,Maddalena Lomellini ,Maddalena Lomellini q. Domenico,Lomellini,nobiles,Maddalena,,female,,1579–1613,,1579,,,,1613,,Christian,,
24747,829cf100-dd8d-42d1-bce3-179a2cf67b4e,P1056,Magnone Lomellini ,Magnone Lomellini q. Ughetto,Lomellini,nobiles,Magnone,,male,,1281–1343,,1281,,,,1343,,Christian,,
24748,b4a18ab3-2615-48ac-ac44-6a80d7ee72b2,P743,Manfreda Lomellini ,Manfreda Lomellini q. Giacomo,Lomellini,nobiles,Manfreda,,female,,–1474,,,,,1474,,,Christian,,
24749,f75a14af-9e32-4e8a-8029-0615033fc37f,P1114,Manfredo Lomellini ,Manfredo Lomellini q. Niccolò,Lomellini,nobiles,Manfredo,,male,,1313–1328,,1313,,,1328,,,Christian,,
24750,0b0d213c-6bb2-4c46-a633-4fd6765ef39f,P1731,Marc' Antonio Lomellini ,Marc' Antonio Lomellini q. Giovanni Battista,Lomellini,nobiles,Marc' Antonio,,male,,1561–1618,,1561,,,1618,,,Christian,,
24751,0ac258db-7013-474c-a04f-a087fe269ce1,P1073,Marchione Lomellini ,Marchione Lomellini q. Angelo,Lomellini,nobiles,Marchione,,male,,–1343,,,,,,1343,,Christian,,
24752,059a037f-70ac-4464-b1e2-c3ca84681f10,P380,Marchisio Lomellini ,Marchisio Lomellini q. Franco,Lomellini,nobiles,Marchisio,,male,,1410–1423,,1410,,1423,,,,Christian,,
24753,5a8221e0-903d-4c32-abce-a87b5bd897ec,P1764,Marco Lomellini ,Marco Lomellini q. Giovanni,Lomellini,nobiles,Marco,,male,,–1377,,,,,,1377,,Christian,,
24754,4e2784fd-fd9d-4f8a-94c8-bac3bdba1d09,P2005,Marco Lomellini ,Marco Lomellini q. Lorenzo,Lomellini,nobiles,Marco,,male,,–1518,,,,,,1518,,Christian,,
24755,a1441c85-3b60-47f5-8eef-04f6a00e788c,P215,Marco Lomellini ,Marco Lomellini q. Goffredo,Lomellini,nobiles,Marco,,male,,–1442,,,,,,1442,,Christian,,
24756,4b645bfc-bb9f-4e0d-a64d-6031981f8bfe,P79,Marco Lomellini ,Marco Lomellini q. Odoardo,Lomellini,nobiles,Marco,,male,,–1457,,,,,,1457,,Christian,,
24757,f6b27bf9-9a99-4216-8fad-efb3f8434a6b,P885,Marco Lomellini ,Marco Lomellini q. Galeazzo,Lomellini,nobiles,Marco,,male,,–1515,,,,,,1515,,Christian,,
24758,53b4868f-53ab-4511-8125-cf7d77c4a7c7,P1196,Margaritta Lomellini ,Margaritta Lomellini q. Damiano,Lomellini,nobiles,Margaritta,,female,,1376–1405,,1376,,,,1405,,Christian,,
24759,8035f718-81a8-439d-a417-9cc7696c705d,P1713,Margaritta Lomellini ,Margaritta Lomellini q. Onorasco,Lomellini,nobiles,Margaritta,,female,,–1502,,,,,,1502,,Christian,,
24760,e0368688-2028-42ec-8e9a-b50ce6106656,P244,Margaritta Lomellini ,Margaritta Lomellini q. Pier Francesco,Lomellini,nobiles,Margaritta,,female,,–1469,,,,,,1469,,Christian,,
24761,7d19e5b6-be90-4642-ab11-d1d169641b0d,P2604,Margaritta Lomellini ,Margaritta Lomellini q. Costantino,Lomellini,nobiles,Margaritta,,female,,–1350,,,,,,1350,,Christian,,
24762,2d41530a-5cc7-4898-85e9-67e7d3c513f3,P439,Margaritta Lomellini ,Margaritta Lomellini q. Angelo Giovanni,Lomellini,nobiles,Margaritta,,female,,–1461,,,,,,1461,,Christian,,
24763,82278ea5-2d98-4fcb-affb-0ee4eaff59fb,P550,Margaritta Lomellini ,Margaritta Lomellini q. Meliaduce,Lomellini,nobiles,Margaritta,,female,,1520–1526,,1520,,,,1526,,Christian,,
24764,7646c30f-224d-4d75-969e-effe58acc3a7,P67,Margaritta Lomellini ,Margaritta Lomellini q. Stefano,Lomellini,nobiles,Margaritta,,female,,1431–1481,,1431,,,,1481,,Christian,,
24765,a1745939-f17c-4d8a-be74-16fccbe94f94,P877,Margaritta Lomellini ,Margaritta Lomellini q. Goffredo,Lomellini,nobiles,Margaritta,,female,,–1516,,,,,,1516,,Christian,,
24766,23d2651c-3828-49fa-9d24-916524c66542,P957,Margaritta Lomellini ,Margaritta Lomellini q. Paride,Lomellini,nobiles,Margaritta,,female,,1494–1520,,1494,,1520,,,,Christian,,
24767,3f541ab7-1a39-407b-84b0-b4dbb24c7e0a,P2584,Maria Gironima Lomellini ,Maria Gironima Lomellini q. Stefano,Lomellini,nobiles,Maria Gironima,,female,,–,,,,,,,,Christian,,
24768,d3f7d60e-f238-4634-8915-5f730729a917,P1010,Maria Lomellini ,Maria Lomellini q. Matteo,Lomellini,nobiles,Maria,,female,,–1254,,,,,,1254,,Christian,,
24769,b0592a8d-5cc7-455d-a742-f9a4427192e9,P1041,Maria Lomellini ,Maria Lomellini q. Oberto,Lomellini,nobiles,Maria,,female,,–1326,,,,,,1326,,Christian,,
24770,60263a82-bb52-4883-a145-0ae554e57b86,P1080,Maria Lomellini ,Maria Lomellini q. Angelo,Lomellini,nobiles,Maria,,female,,–1343,,,,,,1343,,Christian,,
24771,8d9a6a6b-ee6c-460c-8f3e-5c715c49701d,P1116,Maria Lomellini ,Maria Lomellini q. Federico,Lomellini,nobiles,Maria,,female,,–1343,,,,,,1343,,Christian,,
24772,1368576c-70cb-4e14-aace-9e6c4ed52ef0,P1234,Maria Lomellini ,Maria Lomellini q. Niccolò Antonio,Lomellini,nobiles,Maria,,female,,1450–1480,,1450,,,,1480,,Christian,,
24773,ecedf3d0-6224-4297-8131-c31e6fd37ea5,P1329,Maria Lomellini ,Maria Lomellini q. Filippo,Lomellini,nobiles,Maria,,female,,1480–1526,,1480,,,,1526,,Christian,,
24774,fe0d3d8a-79db-4770-973e-634061b9ebdf,P1379,Maria Lomellini ,Maria Lomellini q. Raffaele,Lomellini,nobiles,Maria,,female,,1471–1516,,1471,,,1516,,,Christian,,
24775,abf07818-22b2-4d57-a13f-076430f3595c,P1392,Maria Lomellini ,Maria Lomellini q. Carlo,Lomellini,nobiles,Maria,,female,,1568–1592,,1568,,,,1592,,Christian,,
24776,7720ce8d-89d5-475a-882c-21b6c607ec8b,P1493,Maria Lomellini ,Maria Lomellini q. Paolo,Lomellini,nobiles,Maria,,female,,1515–1534,,1515,,,,1534,,Christian,,
24777,d0fce926-5322-4152-a8ad-e6d2494193d0,P1525,Maria Lomellini ,Maria Lomellini q. Cristoforo,Lomellini,nobiles,Maria,,female,,–1488,,,,,,1488,,Christian,,
24778,a70f3cd4-7a1d-4deb-b767-b3fd1d857bc3,P1546,Maria Lomellini ,Maria Lomellini q. Angelo,Lomellini,nobiles,Maria,,female,,–1518,,,,,,1518,,Christian,,
24779,ea7a1fd1-d187-42f0-b33a-d8183bb8982d,P1570,Maria Lomellini ,Maria Lomellini q. Giovanni,Lomellini,nobiles,Maria,,female,,1506–1573,,1506,,,,1573,,Christian,,
24780,39b2b41e-0803-4985-83f2-089d7df03b50,P1573,Maria Lomellini ,Maria Lomellini q. Andalò,Lomellini,nobiles,Maria,,female,,1420–1487,,1420,,,,1487,,Christian,,
24781,1d2830db-d300-4632-819f-e8663943c162,P1592,Maria Lomellini ,Maria Lomellini q. Giovanni Raffaele,Lomellini,nobiles,Maria,,female,,–,,,,,,,,Christian,,
24782,2a0f688b-17a0-4ab5-a370-c30d0bc085e0,P1622,Maria Lomellini ,Maria Lomellini q. Baliano,Lomellini,nobiles,Maria,,female,,–1343,,,,,,1343,,Christian,,
24783,99205b67-23f6-43ef-b1dd-c4e4864cdbb8,P1629,Maria Lomellini ,Maria Lomellini q. Ansaldo,Lomellini,nobiles,Maria,,female,,–1364,,,,,,1364,,Christian,,
24784,4d221220-9914-4f3f-acac-71a755089e63,P1703,Maria Lomellini ,Maria Lomellini q. Paolo,Lomellini,nobiles,Maria,,female,,–1500,,,,,,1500,,Christian,,
24785,68994ad6-961c-459d-afa2-2767366ed84a,P179,Maria Lomellini ,Maria Lomellini q. Ambrogio,Lomellini,nobiles,Maria,,female,,1469–1499,,1469,,,,1499,,Christian,,
24786,8896ddba-292f-45d5-930f-1a9a422e69b5,P1792,Maria Lomellini ,Maria Lomellini q. Ambrogio,Lomellini,nobiles,Maria,,female,,1458–1487,,1458,,,,1487,,Christian,,
24787,18cfbddf-3826-4ef7-b367-a04e67cc325d,P18,Maria Lomellini ,Maria Lomellini q. Leonello,Lomellini,nobiles,Maria,,female,,–1414,,,,,,1414,,Christian,,
24788,699055ea-e9ce-4cbf-87e7-ba444d0f43f6,P1846,Maria Lomellini ,Maria Lomellini q. Baldassare,Lomellini,nobiles,Maria,,female,,1516–1536,,1516,,,,1536,,Christian,,
24789,5320dff1-c321-4496-ab86-9ff931bd0a20,P1862,Maria Lomellini ,Maria Lomellini q. Pasquale,Lomellini,nobiles,Maria,,female,,–1563,,,,,,1563,,Christian,,
24790,d16f5508-fd41-42e7-96a5-224c6e0c4fe4,P1878,Maria Lomellini ,Maria Lomellini q. Oberto,Lomellini,nobiles,Maria,,female,,–1420,,,,,,1420,,Christian,,
24791,b56c9245-62d4-4f56-aae1-e73cec496d76,P1904,Maria Lomellini ,Maria Lomellini q. Egidio,Lomellini,nobiles,Maria,,female,,1463–1513,,1463,,,,1513,,Christian,,
24792,1963f136-761a-4269-a637-5c54f67c61b1,P1918,Maria Lomellini ,Maria Lomellini q. Oberto,Lomellini,nobiles,Maria,,female,,1499–1502,,1499,,,,1502,,Christian,,
24793,b1f9f4ec-cf6b-4e02-8540-f184db3deb71,P1931,Maria Lomellini ,Maria Lomellini q. Pasquale,Lomellini,nobiles,Maria,,female,,1513–1533,,1513,,,,1533,,Christian,,
24794,1572a670-4ca0-4c6e-8b30-680251ca38a3,P1947,Maria Lomellini ,Maria Lomellini q. Melchior,Lomellini,nobiles,Maria,,female,,–1563,,,,,,1563,,Christian,,
24795,c1c899f9-1e7f-4528-8bb8-07c948e55702,P1996,Maria Lomellini ,Maria Lomellini q. Gaspare,Lomellini,nobiles,Maria,,female,,1472–1489,,1472,,,,1489,,Christian,,
24796,47549ade-05e4-4236-9494-d07a0d86aee2,P2029,Maria Lomellini ,Maria Lomellini q. Niccolò,Lomellini,nobiles,Maria,,female,,1563–1577,,1563,,,,1577,,Christian,,
24797,85961d22-f0b7-486f-a84d-eef0387cd9cf,P2043,Maria Lomellini ,Maria Lomellini q. Battista,Lomellini,nobiles,Maria,,female,,–1519,,,,,,1519,,Christian,,
24798,20dd611f-0394-4249-a523-3e66af6b6d0f,P2059,Maria Lomellini ,Maria Lomellini q. Leonardo,Lomellini,nobiles,Maria,,female,,1590–1594,,1590,,,,1594,,Christian,,
24799,aaa8dec7-5c5c-4424-a054-23440f38b282,P2093,Maria Lomellini ,Maria Lomellini q. Stefano,Lomellini,nobiles,Maria,,female,,–1578,,,,,,1578,,Christian,,
24800,dc6021d5-f926-4182-8b78-6939756b9c54,P2116,Maria Lomellini ,Maria Lomellini q. Agostino,Lomellini,nobiles,Maria,,female,,1545–1581,,1545,,,,1581,,Christian,,
24801,d95e41ba-6e07-4254-9d39-9817a57406fb,P2152,Maria Lomellini ,Maria Lomellini q. Giovanni Vincenzo,Lomellini,nobiles,Maria,,female,,–,,,,,,,,Christian,,
24802,8f71eaea-053a-469b-bee2-ed4054531e4f,P2195,Maria Lomellini ,Maria Lomellini q. Giovanni,Lomellini,nobiles,Maria,,female,,–1340,,,,,,1340,,Christian,,
24803,0be1c613-1083-4773-877b-886d414f3169,P2235,Maria Lomellini ,Maria Lomellini q. Tommaso,Lomellini,nobiles,Maria,,female,,–1614,,,,,,1614,,Christian,,
24804,7b1025bf-6d14-42b2-af32-87351cafed0b,P2363,Maria Lomellini ,Maria Lomellini q. Davide,Lomellini,nobiles,Maria,,female,,1527–1570,,1527,,,,1570,,Christian,,
24805,52b111e9-0641-4fff-984b-ca35c7f81ad4,P239,Maria Lomellini ,Maria Lomellini q. Marco,Lomellini,nobiles,Maria,,female,,–1518,,,,,,1518,,Christian,,
24806,fb04420b-cbaf-411b-9eb1-55ce9428b3c9,P243,Maria Lomellini ,Maria Lomellini q. Giacomo,Lomellini,nobiles,Maria,,female,,–1484,,,,,,1484,,Christian,,
24807,f0dd0abb-8f99-4fa7-a97c-75dcf5c2f3e4,P2433,Maria Lomellini ,Maria Lomellini q. Niccolò,Lomellini,nobiles,Maria,,female,,1500–1525,,1500,,,,1525,,Christian,,
24808,127b95b8-d082-4051-8205-d66895bddeaf,P2444,Maria Lomellini ,Maria Lomellini q. Lorenzo,Lomellini,nobiles,Maria,,female,,–1520,,,,,,1520,,Christian,,
24809,acc4e353-4693-4dd9-8570-d34b77df69d2,P2638,Maria Lomellini ,Maria Lomellini q. Pier Bartolommeo,Lomellini,nobiles,Maria,,female,,1480–1487,,1480,,,,1487,,Christian,,
24810,084450bb-8f90-4a3e-9c0f-fce8fe02dd5e,P295,Maria Lomellini ,Maria Lomellini q. Matteo,Lomellini,nobiles,Maria,,female,,1532–1539,,1532,,,,1539,,Christian,,
24811,7e84c186-9a81-427d-82a4-5d2107b3c3c3,P321,Maria Lomellini ,Maria Lomellini q. Giovanni,Lomellini,nobiles,Maria,,female,,–1417,,,,,,1417,,Christian,,
24812,b1680adf-35c8-4da0-8b79-06293347f83d,P323,Maria Lomellini ,Maria Lomellini q. Filippo,Lomellini,nobiles,Maria,,female,,1612–1630,,1612,,,,1630,,Christian,,
24813,f180161d-4c92-4734-b9df-d1433d3fbda0,P350,Maria Lomellini ,Maria Lomellini q. Battista,Lomellini,nobiles,Maria,,female,,1413–1460,,1413,,,,1460,,Christian,,
24814,ad908628-1a22-42a0-bd59-4e20eb4be341,P399,Maria Lomellini ,Maria Lomellini q. Leonello,Lomellini,nobiles,Maria,,female,,–1362,,,,,,1362,,Christian,,
24815,07403880-8cb0-4fc8-b080-732c67b3f1ae,P431,Maria Lomellini ,Maria Lomellini q. Pietro,Lomellini,nobiles,Maria,,female,,–1447,,,,,,1447,,Christian,,
24816,cc2359b7-6cb5-490e-842c-ffc0e318f45e,P497,Maria Lomellini ,Maria Lomellini q. Bonifacio,Lomellini,nobiles,Maria,,female,,1485–1495,,1485,,,,1495,,Christian,,
24817,ae8ef007-d057-4d6f-af19-388d2784a171,P541,Maria Lomellini ,Maria Lomellini q. Domenico,Lomellini,nobiles,Maria,,female,,–1557,,,,,,1557,,Christian,,
24818,41a4d8a5-8419-4f0f-8787-a42d154c573b,P556,Maria Lomellini ,Maria Lomellini q. Meliaduce,Lomellini,nobiles,Maria,,female,,1520–1521,,1520,,,,1521,,Christian,,
24819,fc8ff1c2-207d-4f13-81ff-411d339f5538,P580,Maria Lomellini ,Maria Lomellini q. Giannotto,Lomellini,nobiles,Maria,,female,,–1586,,,,,,1586,,Christian,,
24820,6c07944a-c835-4f6e-9fe5-4fb7315c6284,P624,Maria Lomellini ,Maria Lomellini q. Giacomo,Lomellini,nobiles,Maria,,female,,1479–1490,,1479,,,,1490,,Christian,,
24821,9b8c2cb3-3a34-487d-9eb5-d8da4a017a1f,P675,Maria Lomellini ,Maria Lomellini q. Giannotto,Lomellini,nobiles,Maria,,female,,–1490,,,,,,1490,,Christian,,
24822,6a6d9bbb-65d0-4fd1-b255-2f33b5ade098,P68,Maria Lomellini ,Maria Lomellini q. Stefano,Lomellini,nobiles,Maria,,female,,1427–1457,,1427,,,,1457,,Christian,,
24823,4ded53cd-3460-4147-bc1a-07761142f41d,P705,Maria Lomellini ,Maria Lomellini q. Agostino,Lomellini,nobiles,Maria,,female,,–1557,,,,,,1557,,Christian,,
24824,c25203d1-0c10-4183-855a-a0d8d6c55d77,P72,Maria Lomellini ,Maria Lomellini q. Valerano,Lomellini,nobiles,Maria,,female,,–1414,,,,,,1414,,Christian,,
24825,d7f0b9c2-2160-49b5-960e-f22b3654709d,P758,Maria Lomellini ,Maria Lomellini q. Teramo,Lomellini,nobiles,Maria,,female,,1460–1516,,1460,,,,1516,,Christian,,
24826,40fa16fa-99a2-4c23-ae3c-ef6741543d43,P790,Maria Lomellini ,Maria Lomellini q. Agostino,Lomellini,nobiles,Maria,,female,,–1567,,,,,,1567,,Christian,,
24827,edbe2682-6c2f-4e53-98ff-1f4c7dbca3c4,P804,Maria Lomellini ,Maria Lomellini q. Giovanni Battista,Lomellini,nobiles,Maria,,female,,–1642,,,,,,1642,,Christian,,
24828,318b58bb-a957-4af4-bd4f-ccd7210fd9c6,P815,Maria Lomellini ,Maria Lomellini q. Ambrogio,Lomellini,nobiles,Maria,,female,,–1587,,,,,,1587,,Christian,,
24829,54f985fb-0109-45b9-965e-7a1f40ea89e9,P828,Maria Lomellini ,Maria Lomellini q. Pier Battista,Lomellini,nobiles,Maria,,female,,–1485,,,,,,1485,,Christian,,
24830,cf30212f-ab96-4b6f-b51d-90bf5621f59e,P853,Maria Lomellini ,Maria Lomellini q. Luciano,Lomellini,nobiles,Maria,,female,,–1476,,,,,,1476,,Christian,,
24831,aefa1263-624c-4893-aeab-68be8e195d04,P941,Maria Lomellini ,Maria Lomellini q. Barnaba,Lomellini,nobiles,Maria,,female,,1471–1487,,1471,,,,1487,,Christian,,
24832,d5a2a767-ce17-46fa-9622-5d4afa37f668,P961,Maria Lomellini ,Maria Lomellini q. Paride,Lomellini,nobiles,Maria,,female,,–1520,,,,,,1520,,Christian,,
24833,8c160aa6-4a5d-46a4-9ec0-53c463c1a44d,P306,Maria Luigia Lomellini ,Maria Luigia Lomellini q. Ambrogio,Lomellini,nobiles,Maria Luigia,,female,,–1602,,,,,,1602,,Christian,,
24834,4e368bd3-97e9-4573-99ae-33829def32ff,P1297,Marta Lomellini ,Marta Lomellini q. Michele,Lomellini,nobiles,Marta,,female,,1414–1435,,1414,,,,1435,,Christian,,
24835,203b7eb3-503c-40ce-9a31-fdf7bd1d1319,P1374,Martino Lomellini ,Martino Lomellini q. Giovanni,Lomellini,nobiles,Martino,,male,,–1516,,,,,,1516,,Christian,,
24836,a10cedbe-8846-4ea3-8217-2ed7006be67e,P2208,Martino Lomellini ,Martino Lomellini q. Paride,Lomellini,nobiles,Martino,,male,,–,,,,,,,,Christian,,
24837,68c3b92d-0c6d-4142-b07f-f1da51204c7b,P383,Martino Lomellini ,Martino Lomellini q. Franco,Lomellini,nobiles,Martino,,male,,1410–1421,,1410,,,,1421,,Christian,,
24838,e71df9e8-70ea-4391-a9cf-e2d679e1b187,P966,Martino Lomellini ,Martino Lomellini q. Paride,Lomellini,nobiles,Martino,,male,,–1520,,,,,,1520,,Christian,,
24839,12b13176-0d70-4fea-8ac9-d142db866871,P1,Matteo Lomellini ,Matteo Lomellini q. Leonello,Lomellini,nobiles,Matteo,,male,,1395–1456,,1395,,,,1456,,Christian,,
24840,bc03ebc6-2ea3-4c2a-ad2e-032a75fc4da4,P1048,Matteo Lomellini ,Matteo Lomellini q. Giacomo,Lomellini,nobiles,Matteo,,male,,–1315,,,,,,1315,,Christian,,
24841,b52a12f8-55a4-4bed-9b4d-4de92d6fef31,P143,Matteo Lomellini ,Matteo Lomellini q. Giorgio,Lomellini,nobiles,Matteo,,male,,1484–1492,,1484,,,,1492,,Christian,,
24842,b3419592-1402-42ed-a08c-a6365707cac7,P298,Matteo Lomellini ,Matteo Lomellini q. Cattaneo,Lomellini,nobiles,Matteo,,male,,–1498,,,,,,1498,,Christian,,
24843,ae8cf5c2-1506-42e2-a1c5-6612943b3b64,P717,Matteo Lomellini ,Matteo Lomellini q. Giorgio,Lomellini,nobiles,Matteo,,male,,1455–1510,,1455,,,,1510,,Christian,,
24844,def91c21-a7b6-4144-92ad-175f5e445a4d,P985,Matteo Lomellini ,Matteo Lomellini q. Ansaldo,Lomellini,nobiles,Matteo,,male,,–,,,,,,,,Christian,,
24845,44cf8d8d-9c52-43f3-b32f-845604c7c856,P1926,Melchior Lomellini ,Melchior Lomellini q. Ottobono,Lomellini,nobiles,Melchior,,male,,1507–1556,,1507,,,,1556,,Christian,,
24846,567ad44c-64a9-4a1b-9b15-4489e058a51a,P2397,Melchior Lomellini ,Melchior Lomellini q. Cattaneo,Lomellini,nobiles,Melchior,,male,,–,,,,,,,,Christian,,
24847,5007ab05-765a-40e7-8f20-9e250ac59fe3,P1074,Meliaduce Lomellini ,Meliaduce Lomellini q. Angelo,Lomellini,nobiles,Meliaduce,,male,,1343–1354,,1343,,1354,,,,Christian,,
24848,2931a1b4-7519-49cd-9b3d-dd2100d1f028,P508,Meliaduce Lomellini ,Meliaduce Lomellini q. Agostino,Lomellini,nobiles,Meliaduce,,male,,1488–1520,,1488,,,1520,,,Christian,,
24849,7db2ea3e-31b5-4781-9fc6-b1b7e54b34c6,P101,Michele Lomellini ,Michele Lomellini q. Cosmo,Lomellini,nobiles,Michele,,male,,1393–1414,,1393,,,1414,,,Christian,,
24850,5baa0c1f-56e7-42ae-a7b2-072f3cf18829,P2659,Michele Lomellini ,Michele Lomellini q. Bonifacio,Lomellini,nobiles,Michele,,male,,–1571,,,,,,1571,,Christian,,
24851,3549e65a-6403-4d6e-94e1-d8b37a66e9cc,P2362,Minetta Lomellini ,Minetta Lomellini q. Davide,Lomellini,nobiles,Minetta,,female,,–1537,,,,,,1537,,Christian,,
24852,5dd95f6d-7d22-4000-885f-541e8afccf1e,P542,Minetta Lomellini ,Minetta Lomellini q. Domenico,Lomellini,nobiles,Minetta,,female,,1557–1572,,1557,,,,1572,,Christian,,
24853,1bf71f6e-2276-446c-ac0a-9497ca5675ab,P1049,Moisia Lomellini ,Moisia Lomellini q. Giacomo,Lomellini,nobiles,Moisia,,female,,–1312,,,,,,1312,,Christian,,
24854,59c4d27a-258d-4da9-a139-1e51494e4b91,P1215,Moisia Lomellini ,Moisia Lomellini q. Selvagio,Lomellini,nobiles,Moisia,,female,,1418–1428,,1418,,,,1428,,Christian,,
24855,3c00f2ec-7742-4653-ab75-bc07f8dca796,P2418,Moisia Lomellini ,Moisia Lomellini q. Paolo,Lomellini,nobiles,Moisia,,female,,1416–1431,,1416,,1431,,,,Christian,,
24856,6d312912-5647-4cb9-9af9-5ad010edaacb,P1758,Morvello Lomellini ,Morvello Lomellini q. Morvello,Lomellini,nobiles,Morvello,,male,,–1393,,,,,,1393,,Christian,,
24857,2c670fbc-56fc-4976-87e6-82d51d72a9b3,P1759,Morvello Lomellini ,Morvello Lomellini q. Daniele,Lomellini,nobiles,Morvello,,male,,1349–1370,,1349,,,,1370,,Christian,,
24858,9ea92c61-620d-40b5-9219-ebeb07448692,P112,Napoleone Lomellini ,Napoleone Lomellini q. Paolo,Lomellini,nobiles,Napoleone,,male,,–1490,,,,,,1490,,Christian,,
24859,d4255573-8fd7-4063-b898-ba1c18ab22d3,P1871,Napoleone Lomellini ,Napoleone Lomellini q. Valentino,Lomellini,nobiles,Napoleone,,male,,–,,,,,,,,Christian,,
24860,cb7e721c-ceb9-472d-8745-a780774d182b,P19,Napoleone Lomellini ,Napoleone Lomellini q. Leonello,Lomellini,nobiles,Napoleone,,male,,1350–1399,,1350,,,,1399,,Christian,,
24861,24cdd68f-7a48-404f-b233-011d90bea9e5,P220,Napoleone Lomellini ,Napoleone Lomellini q. Goffredo,Lomellini,nobiles,Napoleone,,male,,1426–1462,,1426,,,1462,,,Christian,,
24862,fd13dbf9-f11d-4185-a1f8-f4d797eb872d,P304,Napoleone Lomellini ,Napoleone Lomellini q. Ambrogio,Lomellini,nobiles,Napoleone,,male,,–,,,,,,,,Christian,,
24863,e4cfb500-1221-452e-b7a9-0045ec92ef83,P850,Napoleone Lomellini ,Napoleone Lomellini q. Ambrogio,Lomellini,nobiles,Napoleone,,male,,–1498,,,,,,1498,,Christian,,
24864,3709e0bf-b2f6-4ed1-8716-fbd3f4ac0d2c,P1469,Napoletano Lomellini ,Napoletano Lomellini q. Vincenzo,Lomellini,nobiles,Napoletano,,male,,1444–1509,,1444,,,1509,,,Christian,,
24865,16fae15a-2b9b-4db8-a9f2-44e3290bdfb4,P1949,Niccoletta Lomellini ,Niccoletta Lomellini q. Melchior,Lomellini,nobiles,Niccoletta,,female,,1560–1593,,1560,,,,1593,,Christian,,
24866,b49ec7fa-6db6-4e1e-8d42-8e7325a30575,P2088,Niccoletta Lomellini ,Niccoletta Lomellini q. Raffaele,Lomellini,nobiles,Niccoletta,,female,,–1519,,,,,,1519,,Christian,,
24867,e79da4f5-5e84-4c44-9da4-4cae31c53f57,P1015,Niccolino Lomellini ,Niccolino Lomellini q. Giacomo,Lomellini,nobiles,Niccolino,,male,,–1282,,,,1282,,,,Christian,,
24868,9dac5794-89ac-4522-854b-4722ae8436cb,P495,Niccolò Andrea Lomellini ,Niccolò Andrea Lomellini q. Giovanni,Lomellini,nobiles,Niccolò Andrea,,male,,1340–1396,,1340,,,,1396,,Christian,,
24869,dcc348c4-49eb-47b9-97c0-9f5d733313e1,P1223,Niccolò Antonio Lomellini ,Niccolò Antonio Lomellini q. Francesco,Lomellini,nobiles,Niccolò Antonio,,male,,1423–1459,,1423,,,,1459,,Christian,,
24870,a67456e0-2c4c-4d39-af24-4852879e8272,,Niccolò Lomellini,Niccolò Lomellini q. Antoniotto,Lomellini,nobiles,Niccolò,,male,,–,,,,,,,,Christian,,
24871,4d021e68-6528-458d-9302-53fa1cc94fc6,P1017,Niccolò Lomellini ,Niccolò Lomellini q. Andrea,Lomellini,nobiles,Niccolò,,male,,1277–1292,,1277,,,,1292,,Christian,,
24872,f931942c-71c7-418b-9699-f8362cd4c875,P1065,Niccolò Lomellini ,Niccolò Lomellini q. Giacomo,Lomellini,nobiles,Niccolò,,male,,–1346,,,,,,1346,,Christian,,
24873,96662883-d79c-424b-b390-11326d21b724,P1081,Niccolò Lomellini ,Niccolò Lomellini q. Bonifacio,Lomellini,nobiles,Niccolò,,male,,–1350,,,,,,1350,,Christian,,
24874,c4733b55-53ec-499d-9219-d2ade6e5028f,P1140,Niccolò Lomellini ,Niccolò Lomellini q. Corrado,Lomellini,nobiles,Niccolò,,male,,1400–1420,,1400,,1420,,,,Christian,,
24875,e51bd674-e1f8-4328-b248-e646d0ef304c,P1173,Niccolò Lomellini ,Niccolò Lomellini q. Francesco,Lomellini,nobiles,Niccolò,,male,,1331–1346,,1331,,,1346,,,Christian,,
24876,b4f40d85-0425-46b4-878e-644a92880a02,P1178,Niccolò Lomellini ,Niccolò Lomellini q. Bonvillano,Lomellini,nobiles,Niccolò,,male,,1344–1384,,1344,,,,1384,,Christian,,
24877,743da6cc-b96f-4bb5-93bb-7acad119fea3,P1267,Niccolò Lomellini ,Niccolò Lomellini q. Babilano,Lomellini,nobiles,Niccolò,,male,,1357–1393,,1357,,,,1393,,Christian,,
